Survey Year,Year,Site,Quad,Species,Live.Length,Live.Width,Live Cover,Notes
1,2019,FTL6,18,AAGA,2,2,4,
1,2019,FTL6,18,AAGA,2,2,4,
1,2019,FTL6,19,AAGA,2,2,4,
1,2019,FTL6,19,AAGA,2,2,4,
1,2019,FTL6,20,AAGA,2,2,4,
1,2019,FTL6,21,AAGA,2,2,4,
1,2019,FTL6,21,AAGA,2,2,4,
1,2019,FTL6,22,AAGA,2,2,4,
1,2019,FTL6,22,AAGA,2,2,4,
1,2019,FTL6,23,AAGA,2,2,4,
1,2019,FTL6,23,AAGA,2,2,4,
1,2019,FTL6,24,AAGA,2,2,4,
1,2019,FTL6,25,AAGA,2,2,4,
1,2019,FTL6,27,AAGA,2,2,4,
1,2019,FTL6,28,AAGA,2,1,2,
1,2019,FTL6,28,AAGA,2,1,2,
1,2019,FTL6,29,PAST,2,1,2,
1,2019,FTL6,29,AAGA,2,2,4,
1,2019,FTL6,29,AAGA,2,1,2,
1,2019,FTL6,29,AAGA,2,1,2,
1,2019,FTL6,29,AAGA,2,1,2,
1,2019,FTL6,29,AAGA,2,1,2,
1,2019,FTL6,29,AAGA,2,1,2,
1,2019,FTL6,29,AAGA,2,2,4,
1,2019,FTL6,30,AAGA,2,1,2,
1,2019,FTL6,30,AAGA,2,1,2,
1,2019,FTL6,30,AAGA,2,1,2,
1,2019,FTL6,31,AAGA,2,2,4,
1,2019,FTL6,31,AAGA,2,2,4,
1,2019,FTL6,31,AAGA,2,2,4,
1,2019,FTL6,31,AAGA,2,1,2,
1,2019,FTL6,31,AAGA,2,1,2,
1,2019,FTL6,31,AAGA,2,1,2,
1,2019,FTL6,31,AAGA,2,1,2,
1,2019,FTL6,32,AAGA,2,1,2,
1,2019,FTL6,32,AAGA,2,1,2,
1,2019,FTL6,32,AAGA,2,2,4,
1,2019,FTL6,32,AAGA,2,2,4,
1,2019,FTL6,34,AAGA,2,1,2,
1,2019,FTL6,34,AAGA,2,2,4,
1,2019,FTL6,34,AAGA,2,2,4,
1,2019,FTL6,34,AAGA,2,2,4,
1,2019,FTL6,34,AAGA,2,2,4,
1,2019,FTL6,34,AAGA,2,1,2,
1,2019,HB2,3,SSID,2,1,2,
1,2019,HB2,5,SSID,2,2,4,
1,2019,HB2,8,SSID,2,2,4,
1,2019,HB2,11,MCAV,2,2,4,
1,2019,HB2,12,SSID,2,2,4,
1,2019,HB2,18,MCAV,2,2,4,
1,2019,HB2,24,MCAV,2,2,4,
1,2019,HB2,30,MCAV,2,2,4,
1,2019,HB3,16,SSID,2,1,2,
1,2019,HB3,20,AAGA,2,2,4,
1,2019,HB3,22,PAST,2,2,4,
1,2019,HB3,25,MCAV,2,2,4,
1,2019,HB3,26,MMEA,2,2,4,
1,2019,HB3,31,MCAV,2,2,4,
1,2019,HH2,1,PPOR,2,2,4,
1,2019,HH2,3,SSID,2,2,4,
1,2019,HH2,5,SSID,2,1,2,
1,2019,HH2,14,SSID,2,1,2,
1,2019,HH2,15,PPOR,2,1,2,
1,2019,HH2,17,SSID,2,2,4,
1,2019,HH2,20,SSID,2,2,4,
1,2019,HH2,21,SSID,2,2,4,
1,2019,JUL_1,1,SSID,2,1,2,
1,2019,JUL_1,1,SSID,2,2,4,
1,2019,JUL_1,7,SSID,2,2,4,
1,2019,JUL_1,18,MCAV,2,2,4,
1,2019,JUL_1,21,MCAV,2,1,2,
1,2019,JUL_1,30,PAST,2,2,4,
1,2019,JUL_1,31,MCAV,2,1,2,
1,2019,JUL_1,39,SSID,2,2,4,
1,2019,JUL_1,39,SSID,2,2,4,
1,2019,JUL_1,39,SSID,2,2,4,
1,2019,JUL_2,1,PAST,2,2,4,
1,2019,JUL_2,2,SINT,2,2,4,
1,2019,JUL_2,10,MALI,2,2,4,
1,2019,JUL_2,11,SINT,2,1,2,
1,2019,JUL_2,23,SSID,2,1,2,
1,2019,JUL_2,28,SSID,2,2,4,
1,2019,JUL_2,29,MCAV,2,2,4,
1,2019,JUL_2,31,PAST,2,2,4,
1,2019,JUL_2,33,SINT,2,2,4,
1,2019,JUL_2,35,PAST,2,2,4,
1,2019,JUL_2,36,SINT,2,2,4,
1,2019,JUL_6,4,PAST,2,2,4,
1,2019,JUL_6,14,SSID,2,1,2,
1,2019,JUL_6,16,PPOR,2,2,4,
1,2019,JUL_6,17,SSID,2,1,2,
1,2019,JUL_7,1,SSID,2,2,4,
1,2019,JUL_7,1,SSID,2,2,4,
1,2019,JUL_7,2,PAST,2,2,4,
1,2019,JUL_7,2,SSID,2,2,4,
1,2019,JUL_7,3,SSID,2,2,4,
1,2019,JUL_7,3,SSID,2,2,4,
1,2019,JUL_7,5,SSID,2,1,2,
1,2019,JUL_7,5,SSID,2,2,4,
1,2019,JUL_7,5,SSID,2,2,4,
1,2019,JUL_7,5,SSID,2,2,4,
1,2019,JUL_7,5,SSID,2,2,4,
1,2019,JUL_7,6,SSID,2,2,4,
1,2019,JUL_7,6,SSID,2,2,4,
1,2019,JUL_7,9,MCAV,2,2,4,
1,2019,JUL_7,10,SSID,2,2,4,
1,2019,JUL_7,13,MCAV,2,1,2,
1,2019,JUL_7,13,SSID,2,1,2,
1,2019,JUL_7,13,SSID,2,2,4,
1,2019,JUL_7,14,SSID,2,2,4,
1,2019,JUL_7,15,DLAB,2,2,4,
1,2019,JUL_7,16,MCAV,2,1,2,
1,2019,JUL_7,17,MCAV,2,2,4,
1,2019,JUL_7,21,AAGA,2,1,2,
1,2019,JUL_7,24,SSID,2,2,4,
1,2019,JUL_7,29,SSID,2,1,2,
1,2019,JUL_7,29,SINT,2,2,4,
1,2019,JUL_7,38,MCAV,2,2,4,
1,2019,JUL_7,39,SSID,2,1,2,
1,2019,JUL_8,1,SSID,2,1,2,
1,2019,JUL_8,5,MCAV,2,1,2,
1,2019,JUL_8,13,MCAV,2,1,2,
1,2019,JUL_8,14,SSID,2,2,4,
1,2019,JUL_8,15,SINT,2,2,4,
1,2019,JUL_8,18,SINT,2,2,4,
1,2019,JUL_8,24,SSID,2,1,2,
1,2019,JUL_8,26,SINT,2,2,4,
1,2019,JUL_8,31,MCAV,2,2,4,
1,2019,JUL_8,33,SSID,2,1,2,
1,2019,JUL_8,34,MCAV,2,2,4,
1,2019,JUL_8,37,SSID,2,1,2,
1,2019,JUL_8,39,MCAV,2,2,4,
1,2019,JUL_8,40,SSID,2,2,4,
1,2019,JUL_8,40,MCAV,2,2,4,
1,2019,POMP1,7,PAST,2,2,4,
1,2019,POMP1,8,SSID,2,2,4,
1,2019,POMP1,10,PPOR,2,2,4,
1,2019,POMP1,13,PAST,2,2,4,
1,2019,POMP1,13,PAST,2,2,4,
1,2019,POMP1,13,PAST,2,2,4,
1,2019,POMP1,14,SSID,2,2,4,
1,2019,POMP1,15,PPOR,2,2,4,
1,2019,POMP1,16,SSID,2,2,4,
1,2019,POMP1,26,PPOR,2,1,2,
1,2019,POMP1,30,SSID,2,2,4,
1,2019,POMP1,31,SSID,2,1,2,
1,2019,POMP2,5,SSID,2,2,4,
1,2019,POMP2,8,SSID,2,2,4,
1,2019,POMP2,23,SSID,2,2,4,
1,2019,POMP2,29,SSID,2,1,2,
1,2019,POMP3,2,SINT,2,1,2,
1,2019,POMP3,5,SSID,2,2,4,
1,2019,POMP3,7,SINT,2,2,4,
1,2019,POMP3,8,AAGA,2,2,4,
1,2019,POMP3,8,MCAV,2,2,4,
1,2019,POMP3,11,PAST,2,2,4,
1,2019,POMP3,15,MCAV,2,2,4,
1,2019,POMP3,25,MCAV,2,2,4,
1,2019,POMP3,29,PAST,2,1,2,
1,2019,POMP3,30,MCAV,2,2,4,
1,2019,POMP3,40,SSID,2,1,2,
1,2019,POMP4,3,SSID,2,2,4,
1,2019,POMP4,3,SSID,2,2,4,
1,2019,POMP4,5,PPOR,2,2,4,
1,2019,POMP4,6,SSID,2,2,4,
1,2019,POMP4,6,SSID,2,2,4,
1,2019,POMP4,7,SSID,2,2,4,
1,2019,POMP4,7,SSID,2,2,4,
1,2019,POMP4,8,SSID,2,2,4,
1,2019,POMP4,8,SSID,2,2,4,
1,2019,POMP4,10,SSID,2,2,4,
1,2019,POMP4,10,SSID,2,2,4,
1,2019,POMP4,10,SSID,2,2,4,
1,2019,POMP4,10,SSID,2,2,4,
1,2019,POMP4,11,SSID,2,2,4,
1,2019,POMP4,11,SSID,2,2,4,
1,2019,POMP4,12,SSID,2,2,4,
1,2019,POMP4,13,SSID,2,2,4,
1,2019,POMP4,17,SSID,2,2,4,
1,2019,POMP4,17,SSID,2,2,4,
1,2019,POMP4,20,SSID,2,2,4,
1,2019,POMP4,29,SSID,2,1,2,
1,2019,POMP4,30,SSID,2,2,4,
1,2019,POMP4,35,SSID,2,2,4,
1,2019,POMP4,40,SSID,2,2,4,
1,2019,POMP4,40,SSID,2,1,2,
1,2019,POMP5,3,SSID,2,2,4,
1,2019,POMP5,3,SSID,2,2,4,
1,2019,POMP5,3,SSID,2,1,2,
1,2019,POMP5,6,SSID,2,2,4,
1,2019,POMP5,7,SINT,2,2,4,
1,2019,POMP5,7,SSID,2,2,4,
1,2019,POMP5,12,SINT,2,2,4,
1,2019,POMP5,15,SSID,2,1,2,
1,2019,POMP5,17,SSID,2,2,4,
1,2019,POMP5,17,SSID,2,1,2,
1,2019,POMP5,17,SSID,2,1,2,
1,2019,POMP5,19,SSID,2,2,4,
1,2019,POMP5,22,SSID,2,2,4,
1,2019,POMP5,22,MCAV,2,1,2,
1,2019,POMP5,24,MCAV,2,2,4,
1,2019,POMP5,24,MCAV,2,1,2,
1,2019,POMP5,24,DSTO,2,2,4,
1,2019,POMP5,25,MCAV,2,2,4,
1,2019,POMP5,29,SSID,2,2,4,
1,2019,POMP5,30,SSID,2,2,4,
1,2019,POMP5,34,SSID,2,2,4,
1,2019,POMP5,40,SSID,2,2,4,
1,2019,POMP6,13,SINT,2,2,4,
1,2019,POMP6,23,MCAV,2,2,4,
1,2019,POMP6,27,SSID,2,2,4,
1,2019,POMP6,31,SINT,2,1,2,
1,2019,POMP6,35,SINT,2,2,4,
2,2020,DB2,5,SSID,2,2,4,
2,2020,DB2,7,SSID,2,2,4,
2,2020,DB2,8,SINT,2,8,16,
2,2020,DB2,12,PAST,2,2,4,
2,2020,DB2,15,MCAV,2,2,4,
2,2020,DB2,22,SSID,2,2,4,
2,2020,DB2,33,SSID,2,2,4,
2,2020,DB2,39,SSID,2,2,4,
2,2020,DB2,40,SSID,2,2,4,
2,2020,DB3,11,MCAV,2,2,4,
2,2020,DB3,16,MCAV,2,2,4,
2,2020,DB3,31,SSID,2,2,4,
2,2020,DB3,32,SINT,2,2,4,
2,2020,DB3,36,MDEC,2,2,4,
2,2020,DB3,37,SSID,2,2,4,
2,2020,FTL1,9,SSID,2,1,2,
2,2020,FTL1,10,AAGA,2,2,4,
2,2020,FTL1,10,AAGA,2,2,4,
2,2020,FTL1,12,SSID,2,2,4,
2,2020,FTL1,13,PAST,2,2,4,
2,2020,FTL1,13,AAGA,2,2,4,
2,2020,FTL1,14,MCAV,2,2,4,
2,2020,FTL1,19,AAGA,2,2,4,
2,2020,FTL1,26,PAST,2,2,4,
2,2020,FTL2,7,SSID,2,2,4,
2,2020,FTL2,7,SINT,2,2,4,
2,2020,FTL2,14,SSID,2,2,4,
2,2020,FTL2,29,SSID,2,2,4,
2,2020,FTL2,30,SSID,2,2,4,
2,2020,FTL2,34,SSID,2,2,4,
2,2020,FTL2,34,MCAV,2,2,4,
2,2020,FTL3,2,SSID,2,2,4,
2,2020,FTL3,22,SSID,2,1,2,
2,2020,FTL3,32,SINT,2,2,4,
2,2020,FTL3,35,SINT,2,2,4,
2,2020,FTL3,35,SINT,2,1,2,
2,2020,FTL3,39,SINT,2,2,4,
2,2020,FTL3,39,SINT,2,2,4,
2,2020,FTL4,7,MCAV,2,1,2,
2,2020,FTL4,7,MCAV,2,2,4,
2,2020,FTL4,9,SSID,2,2,4,
2,2020,FTL4,27,AAGA,2,2,4,
2,2020,FTL4,28,PSTR,2,2,4,
2,2020,FTL4,30,AAGA,2,2,4,
2,2020,FTL5,1,SSID,2,2,4,
2,2020,FTL5,1,PAST,2,2,4,
2,2020,FTL5,4,SINT,2,2,4,
2,2020,FTL5,14,SSID,2,1,2,
2,2020,FTL5,15,MCAV,2,2,4,
2,2020,FTL5,17,SSID,2,2,4,
2,2020,FTL5,19,PAST,2,2,4,
2,2020,FTL5,20,SSID,2,2,4,
2,2020,FTL5,30,PAST,2,2,4,
2,2020,FTL5,39,SSID,2,2,4,
2,2020,FTL6,8,AAGA,2,2,4,
2,2020,FTL6,8,AAGA,2,2,4,
2,2020,FTL6,9,PPOR,2,2,4,
2,2020,FTL6,10,AAGA,2,2,4,
2,2020,FTL6,12,AAGA,2,2,4,
2,2020,FTL6,13,AAGA,2,2,4,
2,2020,FTL6,18,AAGA,2,2,4,
2,2020,FTL6,18,AAGA,2,2,4,
2,2020,FTL6,19,AAGA,2,2,4,
2,2020,FTL6,19,AAGA,2,2,4,
2,2020,FTL6,19,AAGA,2,2,4,
2,2020,FTL6,21,AAGA,2,2,4,
2,2020,FTL6,21,AAGA,2,2,4,
2,2020,FTL6,21,AAGA,2,2,4,
2,2020,FTL6,21,AAGA,2,2,4,
2,2020,FTL6,21,PAST,2,2,4,
2,2020,FTL6,22,AAGA,2,2,4,
2,2020,FTL6,22,AAGA,2,2,4,
2,2020,FTL6,22,AAGA,2,2,4,
2,2020,FTL6,23,AAGA,2,2,4,
2,2020,FTL6,23,AAGA,2,2,4,
2,2020,FTL6,23,AAGA,2,2,4,
2,2020,FTL6,23,AAGA,2,2,4,
2,2020,FTL6,23,AAGA,2,2,4,
2,2020,FTL6,23,AAGA,2,2,4,
2,2020,FTL6,24,AAGA,2,2,4,
2,2020,FTL6,24,AAGA,2,2,4,
2,2020,FTL6,27,AAGA,2,2,4,
2,2020,FTL6,27,AAGA,2,2,4,
2,2020,FTL6,28,AAGA,2,2,4,
2,2020,FTL6,28,AAGA,2,2,4,
2,2020,FTL6,28,AAGA,2,2,4,
2,2020,FTL6,28,AAGA,2,2,4,
2,2020,FTL6,29,AAGA,2,2,4,
2,2020,FTL6,29,AAGA,2,2,4,
2,2020,FTL6,29,AAGA,2,2,4,
2,2020,FTL6,32,AAGA,2,2,4,
2,2020,FTL6,32,AAGA,2,2,4,
2,2020,FTL6,32,AAGA,2,2,4,
2,2020,FTL6,33,AAGA,2,2,4,
2,2020,FTL6,33,AAGA,2,2,4,
2,2020,HB2,4,SSID,2,2,4,
2,2020,HB2,4,SINT,2,2,4,
2,2020,HB2,11,PAST,2,2,4,
2,2020,HB2,23,SSID,2,2,4,
2,2020,HB2,23,PAST,2,2,4,
2,2020,HB2,30,SSID,2,2,4,
2,2020,HB2,35,MCAV,2,2,4,
2,2020,HB2,35,SINT,2,2,4,
2,2020,HB2,40,MCAV,2,2,4,
2,2020,HB3,7,SSID,2,2,4,
2,2020,HB3,9,MCAV,2,2,4,
2,2020,HB3,9,SSID,2,2,4,
2,2020,HB3,10,SSID,2,2,4,
2,2020,HB3,11,SSID,2,2,4,
2,2020,HB3,12,SSID,2,2,4,
2,2020,HB3,12,SSID,2,2,4,
2,2020,HB3,21,MCAV,2,2,4,
2,2020,HB3,21,SSID,2,2,4,
2,2020,HB3,26,SSID,2,2,4,
2,2020,HB3,26,MMEA,2,2,4,
2,2020,HB3,27,SSID,2,2,4,
2,2020,HB3,37,MDEC,2,2,4,
2,2020,HB3,38,PAST,2,2,4,
2,2020,HB3,38,SSID,2,2,4,
2,2020,HH2,3,SSID,2,2,4,
2,2020,HH2,4,SSID,2,2,4,
2,2020,HH2,9,SSID,2,2,4,
2,2020,HH2,13,SSID,2,2,4,
2,2020,HH2,15,SSID,2,2,4,
2,2020,HH2,16,SSID,2,2,4,
2,2020,HH2,17,SSID,2,2,4,
2,2020,HH2,18,SSID,2,2,4,
2,2020,HH2,19,PPOR,2,2,4,
2,2020,HH2,22,SSID,2,2,4,
2,2020,HH2,30,SSID,2,2,4,
2,2020,HH2,30,SSID,2,2,4,
2,2020,HH2,32,SSID,2,2,4,
2,2020,HH2,35,SSID,2,2,4,
2,2020,HH2,40,SSID,2,2,4,
2,2020,JUL_1,2,PAST,2,2,4,
2,2020,JUL_1,4,EFAS,2,2,4,
2,2020,JUL_1,14,MCAV,2,1,2,
2,2020,JUL_1,31,MCAV,2,2,4,
2,2020,JUL_1,34,MCAV,2,2,4,
2,2020,JUL_1,39,SSID,2,2,4,
2,2020,JUL_2,2,PAST,2,1,2,
2,2020,JUL_2,3,SSID,2,2,4,
2,2020,JUL_2,6,SSID,2,2,4,
2,2020,JUL_2,7,SINT,2,1,2,
2,2020,JUL_2,8,SSID,2,2,4,
2,2020,JUL_2,10,SSID,2,2,4,
2,2020,JUL_2,16,SSID,2,2,4,
2,2020,JUL_2,25,MCAV,2,2,4,
2,2020,JUL_2,28,SSID,2,2,4,
2,2020,JUL_2,29,MCAV,2,2,4,
2,2020,JUL_2,34,SSID,2,2,4,
2,2020,JUL_2,38,SINT,2,2,4,
2,2020,JUL_6,4,PAST,2,2,4,
2,2020,JUL_6,21,PPOR,2,1,2,
2,2020,JUL_6,21,PPOR,2,1,2,
2,2020,JUL_7,3,MMEA,2,2,4,
2,2020,JUL_7,5,SSID,2,2,4,
2,2020,JUL_7,16,AAGA,2,2,4,
2,2020,JUL_7,18,PAST,2,2,4,
2,2020,JUL_7,18,PAST,2,2,4,
2,2020,JUL_7,24,SINT,2,1,2,
2,2020,JUL_7,24,PPOR,2,2,4,
2,2020,JUL_7,29,SSID,2,2,4,
2,2020,JUL_7,31,SSID,2,2,4,
2,2020,JUL_7,38,SSID,2,2,4,
2,2020,JUL_7,38,SSID,2,2,4,
2,2020,JUL_7,39,SSID,2,1,2,
2,2020,JUL_7,40,SSID,2,1,2,
2,2020,JUL_8,15,SSID,2,2,4,
2,2020,JUL_8,24,SSID,2,2,4,
2,2020,JUL_8,25,MCAV,2,2,4,
2,2020,JUL_8,26,DSTO,2,2,4,
2,2020,JUL_8,31,MCAV,2,2,4,
2,2020,JUL_8,34,MCAV,2,2,4,
2,2020,JUL_8,35,SINT,2,2,4,
2,2020,JUL_8,40,PAST,2,1,2,
2,2020,JUL_8,40,SSID,2,2,4,
2,2020,POMP1,6,PPOR,2,2,4,
2,2020,POMP1,7,PAST,2,2,4,
2,2020,POMP1,8,SSID,2,2,4,
2,2020,POMP1,9,SSID,2,2,4,
2,2020,POMP1,9,SSID,2,2,4,
2,2020,POMP1,11,PPOR,2,2,4,
2,2020,POMP1,11,PAST,2,2,4,
2,2020,POMP1,11,AAGA,2,2,4,
2,2020,POMP1,14,PAST,2,2,4,
2,2020,POMP1,14,PPOR,2,2,4,
2,2020,POMP1,14,PPOR,2,2,4,
2,2020,POMP1,15,SSID,2,2,4,
2,2020,POMP1,16,SSID,2,2,4,
2,2020,POMP1,16,SSID,2,1,2,
2,2020,POMP1,29,SSID,2,2,4,
2,2020,POMP1,30,PAST,2,2,4,
2,2020,POMP1,32,PAST,2,2,4,
2,2020,POMP1,35,SSID,2,2,4,
2,2020,POMP1,36,SSID,2,1,2,
2,2020,POMP2,5,MCAV,2,2,4,
2,2020,POMP2,5,SSID,2,2,4,
2,2020,POMP2,16,SSID,2,2,4,
2,2020,POMP2,16,SSID,2,1,2,
2,2020,POMP2,23,SSID,2,2,4,
2,2020,POMP2,25,SINT,2,1,2,
2,2020,POMP3,6,SINT,2,2,4,
2,2020,POMP3,8,PAST,2,2,4,
2,2020,POMP3,8,SSID,2,2,4,
2,2020,POMP3,8,SSID,2,2,4,
2,2020,POMP3,8,SSID,2,2,4,
2,2020,POMP3,8,AAGA,2,2,4,
2,2020,POMP3,11,MDEC,2,1,2,
2,2020,POMP3,14,SINT,2,2,4,
2,2020,POMP3,19,SSID,2,1,2,
2,2020,POMP3,20,SSID,2,2,4,
2,2020,POMP3,21,SSID,2,2,4,
2,2020,POMP3,24,SSID,2,2,4,
2,2020,POMP3,24,MCAV,2,1,2,
2,2020,POMP3,25,MCAV,2,2,4,
2,2020,POMP3,33,SSID,2,2,4,
2,2020,POMP4,4,SSID,2,2,4,
2,2020,POMP4,4,SSID,2,2,4,
2,2020,POMP4,5,SSID,2,2,4,
2,2020,POMP4,6,SSID,2,2,4,
2,2020,POMP4,8,SSID,2,2,4,
2,2020,POMP4,9,SSID,2,1,2,
2,2020,POMP4,9,SSID,2,2,4,
2,2020,POMP4,9,SSID,2,2,4,
2,2020,POMP4,9,SSID,2,1,2,
2,2020,POMP4,10,SSID,2,1,2,
2,2020,POMP4,10,SSID,2,2,4,
2,2020,POMP4,10,SSID,2,2,4,
2,2020,POMP4,11,SSID,2,2,4,
2,2020,POMP4,11,SSID,2,1,2,
2,2020,POMP4,11,SSID,2,2,4,
2,2020,POMP4,12,SSID,2,2,4,
2,2020,POMP4,12,SSID,2,1,2,
2,2020,POMP4,13,SSID,2,2,4,
2,2020,POMP4,17,SSID,2,2,4,
2,2020,POMP4,17,SSID,2,2,4,
2,2020,POMP4,18,SSID,2,1,2,
2,2020,POMP4,20,SSID,2,2,4,
2,2020,POMP4,21,SSID,2,2,4,
2,2020,POMP4,21,SSID,2,2,4,
2,2020,POMP4,21,SSID,2,2,4,
2,2020,POMP4,21,SSID,2,2,4,
2,2020,POMP4,25,SSID,2,2,4,
2,2020,POMP4,26,PPOR,2,2,4,
2,2020,POMP4,27,SSID,2,2,4,
2,2020,POMP4,29,SSID,2,2,4,
2,2020,POMP4,31,SSID,2,2,4,
2,2020,POMP4,31,SSID,2,2,4,
2,2020,POMP4,33,SSID,2,2,4,
2,2020,POMP4,33,SSID,2,2,4,
2,2020,POMP4,33,SSID,2,2,4,
2,2020,POMP4,34,SSID,2,2,4,
2,2020,POMP4,34,SSID,2,2,4,
2,2020,POMP4,40,SSID,2,2,4,
2,2020,POMP4,40,SSID,2,2,4,
2,2020,POMP4,40,SSID,2,2,4,
2,2020,POMP5,2,PSTR,2,2,4,
2,2020,POMP5,3,SSID,2,2,4,
2,2020,POMP5,3,SSID,2,2,4,
2,2020,POMP5,7,SSID,2,2,4,
2,2020,POMP5,7,SINT,2,2,4,
2,2020,POMP5,12,SINT,2,2,4,
2,2020,POMP5,13,SINT,2,2,4,
2,2020,POMP5,17,SSID,2,2,4,
2,2020,POMP5,17,SSID,2,2,4,
2,2020,POMP5,19,SSID,2,2,4,
2,2020,POMP5,19,DSTO,2,2,4,
2,2020,POMP5,23,MCAV,2,2,4,
2,2020,POMP5,24,MCAV,2,2,4,
2,2020,POMP5,24,MCAV,2,2,4,
2,2020,POMP5,31,SSID,2,2,4,
2,2020,POMP5,35,SSID,2,2,4,
2,2020,POMP5,38,SSID,2,2,4,
2,2020,POMP5,40,SSID,2,2,4,
2,2020,POMP6,1,SSID,2,2,4,
2,2020,POMP6,10,SSID,2,2,4,
2,2020,POMP6,15,SSID,2,2,4,
2,2020,POMP6,37,SSID,2,2,4,
2,2020,POMP6,40,SINT,2,2,4,
3,2021,DB2,5,SSID,2,2,4,
3,2021,DB2,7,SINT,2,2,4,
3,2021,DB2,8,SSID,2,2,4,
3,2021,DB2,14,PAST,2,2,4,
3,2021,DB2,22,SSID,2,2,4,
3,2021,DB2,29,PAST,2,2,4,
3,2021,DB2,32,SSID,2,2,4,
3,2021,DB3,10,MALI,2,2,4,
3,2021,DB3,16,MCAV,2,2,4,
3,2021,DB3,31,MDEC,2,1,2,
3,2021,FTL1,13,AAGA,2,2,4,
3,2021,FTL1,17,SSID,2,2,4,
3,2021,FTL1,24,SSID,2,2,4,
3,2021,FTL1,30,PPOR,2,2,4,
3,2021,FTL1,30,PPOR,2,2,4,
3,2021,FTL1,30,SSID,2,2,4,
3,2021,FTL1,34,SSID,2,2,4,
3,2021,FTL1,36,MCAV,2,2,4,
3,2021,FTL2,21,SINT,2,2,4,
3,2021,FTL2,27,SSID,2,2,4,
3,2021,FTL2,29,SSID,2,2,4,
3,2021,FTL2,34,MCAV,2,2,4,
3,2021,FTL2,35,SSID,2,2,4,
3,2021,FTL2,35,SSID,2,2,4,
3,2021,FTL2,38,MCAV,2,2,4,
3,2021,FTL2,40,MCAV,2,2,4,
3,2021,FTL3,4,SSID,2,2,4,
3,2021,FTL3,4,SSID,2,2,4,
3,2021,FTL3,4,SSID,2,2,4,
3,2021,FTL3,9,SSID,2,2,4,
3,2021,FTL3,30,SSID,2,2,4,
3,2021,FTL3,36,SSID,2,2,4,
3,2021,FTL4,11,SSID,2,2,4,
3,2021,FTL4,14,SSID,2,2,4,
3,2021,FTL5,20,SSID,2,2,4,
3,2021,FTL5,31,MCAV,2,2,4,
3,2021,FTL5,37,SSID,2,2,4,
3,2021,FTL6,3,AAGA,2,2,4,
3,2021,FTL6,8,AAGA,2,2,4,
3,2021,FTL6,9,AAGA,2,2,4,
3,2021,FTL6,10,AAGA,2,2,4,
3,2021,FTL6,11,AAGA,2,3,6,
3,2021,FTL6,11,AAGA,2,3,6,
3,2021,FTL6,12,AAGA,2,2,4,
3,2021,FTL6,12,AAGA,2,2,4,
3,2021,FTL6,15,AAGA,2,2,4,
3,2021,FTL6,21,AAGA,2,2,4,
3,2021,FTL6,22,AAGA,2,2,4,
3,2021,FTL6,22,AAGA,2,2,4,
3,2021,FTL6,23,SSID,2,2,4,
3,2021,FTL6,23,PAST,2,2,4,
3,2021,FTL6,23,AAGA,2,2,4,
3,2021,FTL6,23,AAGA,2,2,4,
3,2021,FTL6,25,AAGA,2,2,4,
3,2021,FTL6,28,AAGA,2,2,4,
3,2021,FTL6,30,AAGA,2,2,4,
3,2021,FTL6,31,AAGA,2,2,4,
3,2021,HB2,3,MCAV,2,1,2,
3,2021,HB2,4,MCAV,2,2,4,
3,2021,HB2,5,SSID,2,2,4,
3,2021,HB2,8,MCAV,2,2,4,
3,2021,HB2,23,SSID,2,2,4,
3,2021,HB2,30,MCAV,2,2,4,
3,2021,HB2,30,SSID,2,2,4,
3,2021,HB2,37,PPOR,2,2,4,
3,2021,HB2,37,MCAV,2,2,4,
3,2021,HB2,40,MCAV,2,2,4,
3,2021,HB2,40,MCAV,2,1,2,
3,2021,HB3,1,MCAV,2,2,4,
3,2021,HB3,2,MCAV,2,2,4,
3,2021,HB3,4,MDEC,2,1,2,
3,2021,HB3,12,MCAV,2,2,4,
3,2021,HB3,12,SINT,2,1,2,
3,2021,HB3,20,SINT,2,2,4,
3,2021,HB3,22,OFAV,2,2,4,
3,2021,HB3,23,PAST,2,2,4,
3,2021,HB3,32,MCAV,2,2,4,
3,2021,HB3,34,PAST,2,2,4,
3,2021,HH2,1,SSID,2,1,2,
3,2021,HH2,1,SSID,2,1,2,
3,2021,HH2,4,SSID,2,2,4,
3,2021,HH2,5,SSID,2,2,4,
3,2021,HH2,6,SSID,2,2,4,
3,2021,HH2,8,SSID,2,2,4,
3,2021,HH2,9,SSID,2,2,4,
3,2021,HH2,12,SSID,2,2,4,
3,2021,HH2,15,SSID,2,2,4,
3,2021,HH2,17,SSID,2,2,4,
3,2021,HH2,18,SSID,2,2,4,
3,2021,HH2,18,SSID,2,2,4,
3,2021,HH2,18,SSID,2,2,4,
3,2021,HH2,19,PAST,2,2,4,
3,2021,HH2,21,SSID,2,2,4,
3,2021,HH2,22,SSID,2,2,4,
3,2021,HH2,24,SSID,2,2,4,
3,2021,HH2,25,SSID,2,2,4,
3,2021,HH2,29,PAST,2,2,4,
3,2021,HH2,32,SSID,2,2,4,
3,2021,HH2,33,SSID,2,2,4,
3,2021,HH2,37,SSID,2,2,4,
3,2021,JUL_1,5,SSID,2,2,4,
3,2021,JUL_1,11,SSID,2,2,4,
3,2021,JUL_1,16,MCAV,2,2,4,
3,2021,JUL_1,24,PAST,2,1,2,
